T,Solar,Wind,Price
4169,0.286,0.717984045,39.37
4170,0.1556,0.709056259,40.03
4171,0.072,0.280275331,38.65
4172,0.0689,0.047087412,53.52
4173,0,0.067192214,40.03
4174,0,0.226929832,46.77
4175,0,0.163174331,49.7
4176,0,0.577765069,64.12
4177,0,0.670383615,50.63
4178,0,0.764860507,47.81
4179,0,0.669279866,45.77
4180,0,0.611880353,45.77
4181,0,0.519437566,45.95
4182,0.189,0.621619476,46.4
4183,0.0883,0.189668527,73.21
4184,0.2346,0.167286517,73.9
4185,0.4067,0.032561038,81.17
4186,0.5354,0.022026242,75.21
4187,0.6306,0.031270449,75.21
4188,0.6745,0.021151198,81.17
4189,0.6685,0.020151227,81.17
4190,0.6592,0,81.17
4191,0.5789,0,81.17
4192,0.4474,0,81.17
4193,0.278,0.021923668,81.17
4194,0.1607,0.041508992,84.16
4195,0.0851,0.041291977,105.98
4196,0,0.038907313,75.65
4197,0,0.094611118,41.97
4198,0,0.17977405,41.97
4199,0,0.222592258,41.97
4200,0,0.104166814,40.04
4201,0,0.105648356,33.24
4202,0,0.075947993,33.24
4203,0,0.054568726,32.22
4204,0,0.127533018,30.73
4205,0,0.16369462,32.22
4206,0.0729,0.123489533,30.73
4207,0.1009,0.040464254,32.22
4208,0.1676,0,40.32
4209,0.2093,0,246.55
4210,0.2328,0,56.9
4211,0.2979,0,56.82
4212,0.3235,0.030732139,56.76
4213,0.348,0.095211618,56.71
4214,0.4524,0.075100934,56.72
4215,0.4243,0.039463327,54.26
4216,0.3714,0.051818037,52.55
4217,0.2726,0.020394339,55.78
4218,0.1542,0,56.74
4219,0.0637,0,56.98
4220,0.0004,0.028507959,49.4
4221,0,0.221564658,49.09
4222,0,0.154759561,49.09
4223,0,0.209731983,49.09
4224,0,0.191262201,49.09
4225,0,0.161878719,39.63
4226,0,0.225248033,38.15
4227,0,0.334801675,37.87
4228,0,0.223514409,37.87
4229,0,0.453081095,37.87
4230,0.1207,0.2377113,32.24
4231,0.1022,0.412802782,42.76
4232,0.2362,0.026871339,56.18
4233,0.3808,0.168324852,65.9
4234,0.4803,0.138028205,65.81
4235,0.5357,0.235996629,65.7
4236,0.5432,0.359964195,65.64
4237,0.5438,0.212984496,65.54
4238,0.5222,0.539613264,65.4
4239,0.502,0.751740856,65.36
4240,0.413,0.596295768,65.26
4241,0.3067,0.523076124,65.36
4242,0.1705,0.639875952,65.36
4243,0.0746,0.773224358,66.37
4244,0.0012,0.74622477,57.34
4245,0,0.716350319,55.61
4246,0,0.816925677,55.61
4247,0,0.534645915,55.61
4248,0,0.803523725,42.19
4249,0,0.857421909,42.19
4250,0,0.789670221,41.82
4251,0,0.744541513,39.96
4252,0,0.634823779,39.96
4253,0,0.747873844,39.96
4254,0.0428,0.660853034,39.68
4255,0.1073,0.513502491,39.12
4256,0.2165,0.49691119,42.54
4257,0.369,0.574414669,66.32
4258,0.4939,0.712388088,71.39
4259,0.5937,0.80487338,71.57
4260,0.595,0.902450489,69.03
4261,0.5971,0.897900024,65.43
4262,0.5788,0.707202036,61.36
4263,0.5256,0.630723632,56.52
4264,0.4145,0.27129348,55.48
4265,0.2927,0.516538589,56.52
4266,0.1595,0.509691806,56.52
4267,0.064,0.272994082,64.04
4268,0.0001,0.328656015,64.57
4269,0,0.468368226,59.18
4270,0,0.590781307,52.87
4271,0,0.289309833,59.78
4272,0,0.595512005,56.01
4273,0,0.673064668,38.89
4274,0,0.873872378,37.18
4275,0,0.887818127,37.18
4276,0,0.892313727,36.9
4277,0,0.721470814,36.9
4278,0.1196,0.496269217,36.9
4279,0.0917,0.250201326,48.31
4280,0.2305,0.307862207,56.8
4281,0.392,0.210105789,70.37
4282,0.5141,0.222612535,79.48
4283,0.6074,0.265884139,70.37
4284,0.6526,0.239354019,70.37
4285,0.6509,0.151322575,70.37
4286,0.643,0.059233307,70.37
4287,0.5701,0.012925615,56.8
4288,0.4684,0,56.8
4289,0.3352,0.011892802,56.8
4290,0.1631,0.023530505,70.37
4291,0.0781,0.05266267,70.37
4292,0.0021,0.056073245,70.37
4293,0,0.055912359,56.8
4294,0,0.182914326,56.8
4295,0,0.17942117,70.37
4296,0,0.097493635,70.37
4297,0,0.0737093,56.8
4298,0,0.078311372,55.38
4299,0,0.102610026,55.38
4300,0,0.039532359,55.38
4301,0,0.029550072,55.38
4302,0.0147,0.028661952,55.11
4303,0.0785,0.060047676,42.11
4304,0.1559,0.286714917,42.11
4305,0.2278,0.16195482,42.11
4306,0.3812,0,66.65
4307,0.5423,0,67.52
4308,0.5978,0,68.92
4309,0.6228,0.05178335,67.46
4310,0.6322,0.08733949,61.98
4311,0.569,0.266077126,42.11
4312,0.4645,0.690815467,42.11
4313,0.3287,0.861325778,42.11
4314,0.1604,0.813987718,57.67
4315,0.0747,0.815477675,57.66
4316,0.0929,0.740152505,47.74
4317,0,0.832078997,47.06
4318,0,0.890646558,46.61
4319,0,0.727564133,46.99
4320,0,0.763066064,33.91
4321,0,0.744365217,30.7
4322,0,0.683909418,32.23
4323,0,0.807835147,30.42
4324,0,0.90426231,25.16
4325,0,0.967678545,30.42
4326,0.1443,0.895064377,18.02
4327,0.0982,0.681527717,25.16
4328,0.2283,0.357734813,25.16
4329,0.3865,0.229703057,30.32
4330,0.5162,0.451915698,30.6
4331,0.6098,0.753325239,32.27
4332,0.6572,0.810192444,58.48
4333,0.6208,0.732857141,62.57
4334,0.59,0.688369241,49.03
4335,0.5564,0.504311419,47.36
4336,0.4649,0.419012884,47.36
4337,0.328,0.481701948,45.69
4338,0.1655,0.397914141,49.03
4339,0.0849,0.331529649,49.03
4340,0.0224,0.403503529,49.03
4341,0,0.454126279,47.36
4342,0,0.679562945,57.48
4343,0,0.562295098,75.07
4344,0,0.54062902,75.07
4345,0,0.790929952,49.62
4346,0,0.741230067,47.36
4347,0,0.890155101,47.36
4348,0,0.950456988,47.36
4349,0,0.901912086,47.36
4350,0.1508,0.706189479,47.36
4351,0.0868,0.322946609,33.19
4352,0.2252,0.043043325,50.43
4353,0.3843,0,54.63
4354,0.4963,0.048287843,54.63
4355,0.5815,0.032951604,75.28
4356,0.6222,0.023047359,75.21
4357,0.6205,0.027097968,92.2
4358,0.592,0.038666182,94.33
4359,0.4165,0.080625013,80.35
4360,0.2767,0.072506736,75.2
4361,0.2584,0.148944703,92.16
4362,0.1568,0.430618924,97.28
4363,0.0537,0.226351134,92.93
4364,0.0702,0.11432724,75.18
4365,0,0.143119557,54.56
4366,0,0.201411942,51.37
4367,0,0.116204543,51.59
4368,0,0.0911816,50.42
4369,0,0.123431395,33.79
4370,0,0.160136171,32.36
4371,0,0.24878046,32.08
4372,0,0.333696751,25.05
4373,0,0.165485781,27.22
4374,0.1168,0.119720424,32.08
4375,0.091,0.038420659,25.5
4376,0.2258,0.0191353,32.07
4377,0.388,0.050091891,32.07
4378,0.505,0.073036251,48.07
4379,0.564,0.083751556,55.31
4380,0.5897,0.134428824,58.83
4381,0.5797,0.085034273,58.92
4382,0.5759,0.091671507,58.92
4383,0.5229,0.128971036,58.92
4384,0.4212,0.059671726,123.34
4385,0.3117,0.025470521,123.34
4386,0.1674,0.015436754,123.34
4387,0.0734,0,123.34
4388,0.0566,0,58.7
4389,0,0.016674658,53.58
4390,0,0.07860777,37.61
4391,0,0.27690676,37.61
4392,0,0.446441717,36.18
4393,0,0.484693628,37.61
4394,0,0.509394741,36.65
4395,0,0.536869104,36.18
4396,0,0.223888479,36.18
4397,0,0.27691686,36.18
4398,0.1441,0.455550588,37.61
4399,0.0922,0.181081349,31.92
4400,0.2275,0.026151158,46.19
4401,0.3968,0.036663316,80.11
4402,0.5262,0.128116897,93.14
4403,0.6258,0.14903236,80.11
4404,0.6683,0.131272007,89.18
4405,0.6589,0.044761522,101.62
4406,0.6377,0.050789456,80.11
4407,0.561,0,80.11
4408,0.4526,0,80.11
4409,0.3257,0,51.47
4410,0.1711,0,51.47
4411,0.0727,0,51.47
4412,0,0,48.35
4413,0,0,46.19
4414,0,0.021691014,46.19
4415,0,0.019699331,46.19
4416,0,0.026421127,46.19
4417,0,0.092661263,31.92
4418,0,0.279515868,29.54
4419,0,0.329102432,29.28
4420,0,0.499268329,29.28
4421,0,0.277797618,29.28
4422,0,0.014426281,29.28
4423,0.0269,0.012394592,25.5
4424,0.1519,0.024456167,31.89
4425,0.2952,0,46.6
4426,0.4336,0,46.6
4427,0.6431,0.011138117,46.6
4428,0.5725,0.018070637,46.6
4429,0.5841,0.015524969,46.6
4430,0.5682,0.017706798,97.93
4431,0.5387,0.097615835,97.93
4432,0.448,0.038068851,82.56
4433,0.3257,0.074587527,97.93
4434,0.1648,0.050965081,97.93
4435,0.0701,0.127853103,97.93
4436,0,0.039024724,97.93
4437,0,0.026074836,82.56
4438,0,0.090107023,97.93
4439,0,0.079852865,97.93
4440,0,0.077430498,97.93
4441,0,0.325404575,80.69
4442,0,0.52214617,80.69
4443,0,0.657729008,75.44
4444,0,0.594888546,75.44
4445,0,0.710794312,75.44
4446,0.1293,0.649385239,81.83
4447,0.0851,0.425926113,33.33
4448,0.2233,0.389587377,47.62
4449,0.3887,0.342486262,61.01
4450,0.5069,0.436303622,80.97
4451,0.5897,0.526930023,80.96
4452,0.5968,0.308704923,85.33
4453,0.5784,0.255101335,100.98
4454,0.5602,0.188185785,100.98
4455,0.4569,0.148052567,62.27
4456,0.3911,0.140260768,62.27
4457,0.3015,0.102986236,62.27
4458,0.1686,0.113199171,62.27
4459,0.0771,0.049454759,56.79
4460,0.0584,0.059101908,52.39
4461,0,0.029103088,47.27
4462,0,0.078558913,47.27
4463,0,0.0313484,47.27
4464,0,0.14325362,46.58
4465,0,0.148476378,44.75
4466,0,0.233642587,31.23
4467,0,0.235925432,32.23
4468,0,0.145913617,31.23
4469,0,0.107307117,31.23
4470,0.1516,0.094151903,31.23
4471,0.0848,0.030108968,43.03
4472,0.2216,0,43.03
4473,0.3852,0,43.83
4474,0.5053,0,59.69
4475,0.5913,0,63.66
4476,0.5977,0,64.65
4477,0.6319,0,64.77
4478,0.614,0,59.69
4479,0.5582,0,63.84
4480,0.4593,0,62.29
4481,0.332,0,61.02
4482,0.1649,0,67.93
4483,0.0539,0,66.67
4484,0.0018,0.011071169,65.56
4485,0,0.017933656,57.93
4486,0,0.049109596,57.93
4487,0,0.373190416,57.93
4488,0,0.536235331,66.06
4489,0,0.559938819,45.97
4490,0,0.706414997,45.97
4491,0,0.815079417,33.41
4492,0,0.784277806,32.2
4493,0,0.717868896,32.2
4494,0.0746,0.573087037,31.4
4495,0.094,0.096497603,35.44
4496,0.2183,0,35.44
4497,0.3221,0,58.76
4498,0.3609,0,71.13
4499,0.3746,0,80.45
4500,0.4013,0.015509672,80.45
4501,0.3806,0.038156426,80.45
4502,0.377,0.028482151,86.62
4503,0.3338,0.126413507,80.3
4504,0.3031,0.248715238,80
4505,0.2765,0.257293262,79.86
4506,0.1654,0.174595823,74.73
4507,0.0663,0.208707614,76.63
4508,0.0062,0.097541005,72.53
4509,0,0.231208537,64.03
4510,0,0.607814116,58.76
4511,0,0.67544105,58.76
4512,0,0.755930922,71.03
4513,0,0.873348921,57.67
4514,0,0.86803944,44.63
4515,0,0.786608857,44.63
4516,0,0.56204939,44.08
4517,0,0.344687773,44.08
4518,0.1241,0.155881094,44.08
4519,0.0868,0.146329956,32.38
4520,0.2205,0.043955888,48.78
4521,0.385,0.020513605,72.02
4522,0.5096,0.030186038,74.81
4523,0.6007,0.025079203,76.12
4524,0.631,0.19436285,79.26
4525,0.6153,0.25542639,79.21
4526,0.6066,0.21057521,78.03
4527,0.5631,0.354570976,77.5
4528,0.4664,0.204393178,76.53
4529,0.3333,0.391802034,77.33
4530,0.168,0.467761113,77.91
4531,0.0733,0.638387801,74.07
4532,0.0316,0.347592838,68.51
4533,0,0.198012236,67.1
4534,0,0.463038676,62.05
4535,0,0.548685771,62.39
4536,0,0.578793428,55.54
4537,0,0.422383128,54.63
4538,0,0.20232579,39.84
4539,0,0.162959657,39.84
4540,0,0.509043839,39.84
4541,0,0.57456529,39.84
4542,0.1589,0.494422904,39.29
4543,0.0943,0.103121993,36.11
4544,0.2225,0,48.77
4545,0.3699,0,103.28
4546,0.5086,0.011732481,105.65
4547,0.5908,0.073347407,105.65
4548,0.6336,0.104472083,105.65
4549,0.6495,0.056842474,105.65
4550,0.6516,0.0542735,105.65
4551,0.5842,0.045427769,105.65
4552,0.4786,0.039503495,105.65
4553,0.3446,0.087644922,105.65
4554,0.1706,0.069707471,105.65
4555,0.0752,0.111891775,51.58
4556,0.1152,0.091092908,48.86
4557,0,0.080665502,48.86
4558,0,0.410566815,48.06
4559,0,0.240284103,48.15
4560,0,0.126586029,48.06
4561,0,0.11590585,36.11
4562,0,0.111108754,32.42
4563,0,0.136730243,31.24
4564,0,0.132206662,31.24
4565,0,0.101740432,31.24
4566,0.1589,0.092316398,31.24
4567,0.089,0.025653757,36.18
4568,0.2251,0,48.74
4569,0.3939,0,72.75
4570,0.5244,0,92.68
4571,0.6196,0,92.41
4572,0.6585,0,92.68
4573,0.659,0,81.61
4574,0.6504,0.014286621,87.37
4575,0.5857,0.019655109,73.78
4576,0.4782,0.035493044,73.41
4577,0.3406,0.042184736,73.27
4578,0.1721,0.046520968,80.01
4579,0.0742,0.058726212,53.99
4580,0.0396,0.079843568,53.99
4581,0,0.117228198,51.52
4582,0,0.146640666,51.52
4583,0,0.020676676,52.46
4584,0,0.012084528,49.63
4585,0,0,47.17
4586,0,0,31.53
4587,0,0.011035677,32.69
4588,0,0.033339721,31.34
4589,0,0.032048748,31.34
4590,0.0857,0.022178822,31.34
4591,0.0985,0.022011361,36.52
4592,0.2236,0,56.39
4593,0.3682,0,67.07
4594,0.461,0,64.96
4595,0.5657,0,94.98
4596,0.6113,0,97.56
4597,0.6112,0,89.15
4598,0.7148,0,83.77
4599,0.5522,0,61.12
4600,0.4604,0,63.07
4601,0.3336,0,70.7
4602,0.1691,0.017480682,70.7
4603,0.0764,0.019002611,70.7
4604,0.0422,0.034005044,70.7
4605,0,0.12696895,62.04
4606,0,0.36373371,58.74
4607,0,0.073153485,58.74
4608,0,0.25687288,57.7
4609,0,0.331329253,46.9
4610,0,0.30059279,36.15
4611,0,0.419137902,36.15
4612,0,0.428487302,31.37
4613,0,0.247012504,31.37
4614,0.1104,0.19811943,31.37
4615,0.0878,0.052844221,32.49
4616,0.2191,0,49.09
4617,0.3857,0,67.46
4618,0.5104,0,156.69
4619,0.6019,0,156.63
4620,0.6436,0,61.42
4621,0.6155,0,61.42
4622,0.7403,0,61.42
4623,0.5629,0,61.42
4624,0.4731,0,61.42
4625,0.3398,0.012091668,61.42
4626,0.1685,0.025801313,61.42
4627,0.073,0.027567481,61.05
4628,0.0515,0.040650071,61.42
4629,0,0.137525344,49.3
4630,0,0.220490145,48.42
4631,0,0.12118486,49.3
4632,0,0.200856888,48.42
4633,0,0.331162944,45
4634,0,0.517199708,31.47
4635,0,0.51330202,32.16
4636,0,0.30476558,30.37
4637,0,0.325815165,31.47
4638,0.1349,0.198918588,30.92
4639,0.087,0.069540995,39.96
4640,0.2179,0,42.85
4641,0.3662,0,58.49
4642,0.453,0,67.45
4643,0.5139,0,67.15
4644,0.5027,0,68.26
4645,0.486,0,65.49
4646,0.5046,0,62.04
4647,0.4792,0.030795477,60.03
4648,0.4084,0.076619695,58.95
4649,0.2899,0.13768717,59.01
4650,0.1532,0.155893803,68.27
4651,0.0512,0.117117472,68.37
4652,0.0079,0.045180321,67.46
4653,0,0.221847191,60.06
4654,0,0.448916556,60.06
4655,0,0.279242658,60.06
4656,0,0.073841342,69.01
4657,0,0.024952072,58.49
4658,0,0.094256216,41.69
4659,0,0.248057963,42.85
4660,0,0.346050734,39.37
4661,0,0.365563735,40.31
4662,0.0009,0.537140696,39.37
4663,0.0476,0.639989051,30.49
4664,0.1894,0.09806439,30.49
4665,0.3091,0.153627054,31.94
4666,0.3908,0.027931319,48.13
4667,0.4513,0.024942775,82.77
4668,0.4954,0,87.29
4669,0.5444,0,106.49
4670,0.5906,0,87.29
4671,0.5663,0.015037558,85.1
4672,0.463,0,64.08
4673,0.3344,0,64.08
4674,0.1675,0.010361695,94.83
4675,0.0696,0.011290721,85.47
4676,0.0264,0.025279581,85.47
4677,0,0.037517474,85.1
4678,0,0.11350239,85.1
4679,0,0.174599833,85.1
4680,0,0.146481392,71.15
4681,0,0.097321559,60.88
4682,0,0.138787648,60.88
4683,0,0.119111773,60.88
4684,0,0.030331032,60.6
4685,0,0.017855951,60.6
4686,0.1152,0.030971337,59.96
4687,0.0873,0.073011994,30.49
4688,0.2188,0,46.04
4689,0.361,0,48.04
4690,0.4632,0,66.14
4691,0.5972,0,66.24
4692,0.464,0,66.24
4693,0.4484,0,87.3
4694,0.4266,0.021514825,85.07
4695,0.4012,0.070078189,71.08
4696,0.3295,0.073962366,66.24
4697,0.2302,0.040321227,77.66
4698,0.1164,0.033675047,91.06
4699,0.0125,0.010587735,90.15
4700,0,0.109313027,90.15
4701,0,0.09275932,85.16
4702,0,0.022379036,70.82
4703,0,0,80.85
4704,0,0,64.24
4705,0,0,49.41
4706,0,0.039494243,48.2
4707,0,0.04941143,48.2
4708,0,0.072372269,48.2
4709,0,0.114667869,48.2
4710,0.0316,0.108724018,49.41
4711,0.0805,0.020380054,47.29
4712,0.2149,0.09607977,59.55
4713,0.3659,0.051852418,66.31
4714,0.4898,0.011183137,66.44
4715,0.5831,0.093871683,66.54
4716,0.6085,0.094873307,66.54
4717,0.5999,0.309047184,66.54
4718,0.5772,0.162179009,66.54
4719,0.5188,0.225070162,66.54
4720,0.4201,0.200793263,66.44
4721,0.3017,0.105010572,66.54
4722,0.1691,0.407918818,66.54
4723,0.0705,0.109916966,66.54
4724,0,0.090950594,66.54
4725,0,0.03213402,65.98
4726,0,0.109992387,65.98
4727,0,0.047852756,66.54
4728,0,0.061388007,64.64
4729,0,0.078574033,47.29
4730,0,0.364580773,45.25
4731,0,0.550356218,44.01
4732,0,0.195428263,44.01
4733,0,0.285809991,44.01
4734,0.0259,0.345169318,44.01
4735,0.096,0.23272428,30.38
4736,0.2133,0.051384773,45.79
4737,0.3624,0.141809421,48.5
4738,0.4795,0.07406141,48.5
4739,0.5633,0.017542217,51.66
4740,0.5708,0,48.5
4741,0.534,0.177110666,116.4
4742,0.5641,0.295790981,116.4
4743,0.5537,0.890341926,116.4
4744,0.457,0.68892085,116.22
4745,0.3439,0.48819778,116.4
4746,0.1642,0.288364071,116.4
4747,0.0638,0.593981764,48.44
4748,0,0.324437694,48.5
4749,0,0.447457608,48.44
4750,0,0.57666357,47.77
4751,0,0.452885728,48.3
4752,0,0.742787517,47.77
4753,0,0.817402309,40.02
4754,0,0.899563901,33.95
4755,0,0.854281486,31.63
4756,0,0.357998386,30.38
4757,0,0.462045269,30.38
4758,0.0054,0.527409789,30.38
4759,0.0826,0.140350833,33.76
4760,0.2036,0.082300263,46.03
4761,0.3215,0.109027583,48.23
4762,0.4199,0.016491255,93.6
4763,0.5034,0.084660851,93.6
4764,0.5322,0.031967954,93.6
4765,0.5403,0.10890349,93.6
4766,0.4716,0.131510489,93.54
4767,0.3179,0.409892393,93.54
4768,0.1481,0.282136008,93.54
4769,0.1209,0.108866593,93.54
4770,0.1182,0.149069914,93.6
4771,0.0209,0.178957901,93.6
4772,0,0.202930766,93.6
4773,0,0.33218685,48.23
4774,0,0.519049897,47.91
4775,0,0.273938459,47.97
4776,0,0.430115368,47.91
4777,0,0.346587967,40.41
4778,0,0.051573848,30.38
4779,0,0.030561816,30.38
4780,0,0.074406978,30.11
4781,0,0.028246359,30.11
4782,0.0124,0.017390491,30.11
4783,0.0858,0.013186347,41.12
4784,0.1993,0,55.94
4785,0.3012,0,59.91
4786,0.4181,0,58.98
4787,0.5171,0,69.91
4788,0.5313,0,69.91
4789,0.5773,0,69.91
4790,0.5196,0.023016897,69.91
4791,0.4946,0.025444914,68.24
4792,0.4443,0.027632941,58.82
4793,0.3279,0.056453193,64.57
4794,0.1745,0.089733986,62.44
4795,0.071,0.221338975,68.2
4796,0.0002,0.06681449,68.21
4797,0,0.260641302,71.14
4798,0,0,61.47
4799,0,0.051546888,63.02
4800,0,0.046693475,59.77
4801,0,0.160204132,41.12
4802,0,0.271996434,41.12
4803,0,0.210572885,40.05
4804,0,0.203408343,39.77
4805,0,0.241606488,39.77
4806,0.0042,0.218665748,39.77
4807,0.0398,0.010002634,40.95
4808,0.1349,0,46.44
4809,0.246,0,60.8
4810,0.3214,0,74.5
4811,0.3781,0,79.07
4812,0.4205,0,76.48
4813,0.4431,0,79.07
4814,0.4225,0,71.86
4815,0.4012,0,60.06
4816,0.3611,0,45.38
4817,0.2682,0,48.54
4818,0.1522,0,60.06
4819,0.0493,0,60.06
4820,0.0035,0.059484579,68.73
4821,0,0.188559575,66.92
4822,0,0.072725354,68.74
4823,0,0.095037325,70.06
4824,0,0.023836284,61.09
4825,0,0,45.38
4826,0,0,44.35
4827,0,0,44.35
4828,0,0,44.35
4829,0,0.049876671,44.35
4830,0.0958,0.058525313,44.35
4831,0.085,0.029541466,54.8
4832,0.2209,0,55.59
4833,0.3936,0,56.83
4834,0.5269,0,71.25
4835,0.6269,0,71.36
4836,0.6626,0,81.3
4837,0.6526,0,80.9
4838,0.6325,0,72.84
4839,0.5865,0,71.25
4840,0.4871,0,58.12
4841,0.35,0,58.59
4842,0.1748,0.052183037,59.77
4843,0.0721,0.23317571,71.25
4844,0.0038,0.224357882,71.25
4845,0,0.72309516,71.25
4846,0,0.533758157,71.25
4847,0,0.330238846,71.36
4848,0,0.236250349,71.25
4849,0,0.243467713,56.83
4850,0,0.307625524,55.08
4851,0,0,55.08
4852,0,0,55.08
4853,0,0,55.08
4854,0.1493,0,55.08
4855,0.0807,0,32.33
4856,0.2201,0.010081251,48.94
4857,0.3898,0,48.98
4858,0.5143,0,90.61
4859,0.6101,0,90.61
4860,0.6395,0,90.61
4861,0.6368,0,116.33
4862,0.6288,0.019323891,90.61
4863,0.5833,0.07282709,88.19
4864,0.478,0.096261691,88.78
4865,0.345,0.236930762,89.11
4866,0.1708,0.301571931,117.77
4867,0.0667,0.398216869,90.61
4868,0,0.172047707,49.54
4869,0,0.528968221,48.72
4870,0,0.70255971,49.37
4871,0,0.631429245,49.77
4872,0,0.67361735,48.72
4873,0,0.545439033,36.02
4874,0,0.593805468,32.33
4875,0,0.493691826,30.57
4876,0,0.417808654,30.57
4877,0,0.344388081,30.57
4878,0.0009,0.091523566,31.26
4879,0.0705,0.016494776,36.02
4880,0.1883,0,48.56
4881,0.2657,0,93.79
4882,0.3542,0,95.81
4883,0.4061,0,95.81
4884,0.451,0.059675199,95.81
4885,0.5063,0.066642351,95.81
4886,0.5355,0.109020557,95.81
4887,0.5429,0.243651503,93.79
4888,0.4437,0.215250744,93.79
4889,0.2909,0.354604481,93.79
4890,0.1575,0.2619518,95.81
4891,0.0422,0.157874623,93.46
4892,0,0.076491439,49.11
4893,0,0.297865858,48.6
4894,0,0.665379998,49.11
4895,0,0.433220212,49.11
4896,0,0.379666778,48.6
4897,0,0.07676961,46.43
4898,0,0.218949828,32.33
4899,0,0.177697548,30.57
4900,0,0.11038216,30.57
4901,0,0.205984314,30.57
4902,0,0.102451023,30.57
4903,0.0696,0.1852443,40.41
4904,0.2025,0.058822342,55
4905,0.3519,0.125649456,68.6
4906,0.4108,0.033084675,68.6
4907,0.4738,0.285809926,68.6
4908,0.5385,0.306674686,67.37
4909,0.5878,0.32718744,66.4
4910,0.5818,0.615769207,58.2
4911,0.4739,0.884841347,55
4912,0.3739,0.888685366,59.17
4913,0.294,0.654388349,62.63
4914,0.1633,0.649828363,67.37
4915,0.0589,0.680014968,66.93
4916,0,0.670282208,60
4917,0,0.769783555,55
4918,0,0.851879227,67.37
4919,0,0.704602356,67.37
4920,0,0.671170933,65.16
4921,0,0.709603139,40.41
4922,0,0.801908836,40.41
4923,0,0.648765581,40.41
4924,0,0.452480608,39.21
4925,0,0.721057446,40.41
4926,0.125,0.780040221,40.41
4927,0.0777,0.321787522,43.83
4928,0.2219,0.184637495,49.38
4929,0.3995,0.533646945,74.01
4930,0.5319,0.747916422,89.9
4931,0.6343,0.754825737,97.97
4932,0.6663,0.698548575,97.97
4933,0.6765,0.576454294,97.97
4934,0.6227,0.381872248,97.97
4935,0.6104,0.316903525,97.58
4936,0.4944,0.213978046,68.22
4937,0.3509,0.199013317,74.01
4938,0.1694,0.196283291,74.01
4939,0.0685,0.02610731,74.01
4940,0,0.014741961,74.01
4941,0,0,51.81
4942,0,0,51.81
4943,0,0,51.81
4944,0,0,49.95
4945,0,0,48.78
4946,0,0,47.08
4947,0,0.019430168,32.25
4948,0,0.05015212,32.25
4949,0,0.019355937,32.25
4950,0.002,0.019217538,32.25
4951,0.0439,0.021549075,46.93
4952,0.1485,0.021046291,62.76
4953,0.2769,0.017409809,81.94
4954,0.3301,0.030577104,82.84
4955,0.3681,0.027453025,80.06
4956,0.3924,0.012335315,82.32
4957,0.4272,0.027635512,82.2
4958,0.4446,0.03045112,82.17
4959,0.4271,0.01439913,80.36
4960,0.3544,0.016904509,74.77
4961,0.2766,0.01098428,72.83
4962,0.1366,0.013476137,72.8
4963,0.0193,0,72.61
4964,0,0.012841519,70.03
4965,0,0.057833299,70.31
4966,0,0.133062302,69.66
4967,0,0.027894981,70.46
4968,0,0.023367378,63.17
4969,0,0.026529638,61.46
4970,0,0.049029669,47.61
4971,0,0.038120714,43.48
4972,0,0.016083078,43.48
4973,0,0,41.73
4974,0,0,41.73
4975,0.039,0,39.81
4976,0.1519,0,41.73
4977,0.2595,0,58.96
4978,0.3365,0,67.68
4979,0.4107,0,67.59
4980,0.4512,0,67.4
4981,0.4759,0,67.37
4982,0.4776,0,67.3
4983,0.3957,0,63.12
4984,0.3695,0,58.96
4985,0.2665,0,58.96
4986,0.1424,0,67.4
4987,0.0366,0.02072216,67.04
4988,0,0.020533561,67.04
4989,0,0.031189037,59.5
4990,0,0.039378109,67.04
4991,0,0.129031299,67.04
4992,0,0.126127658,67.04
4993,0,0.041526572,63.79
4994,0,0.026107965,53.96
4995,0,0.015102445,43.95
4996,0,0,43.95
4997,0,0,42.36
4998,0,0,43.95
4999,0.0759,0,32.6
5000,0.1942,0,33.5
5001,0.3388,0,46.63
5002,0.4434,0,92.84
5003,0.5172,0,92.84
5004,0.4947,0,92.84
5005,0.4841,0,92.84
5006,0.4469,0,92.84
5007,0.3442,0,92.84
5008,0.2529,0.029189827,91.62
5009,0.1595,0,92.05
5010,0.0649,0,92.84
5011,0.0001,0,92.84
5012,0,0.041088651,92.84
5013,0,0.0275563,91.62
5014,0,0,92.84
5015,0,0,92.84
5016,0,0.012978534,91.62
5017,0,0,76.37
5018,0,0.016246888,71.76
5019,0,0.026880148,74.07
5020,0,0.046632291,74.07
5021,0,0.025461713,74.07
5022,0,0,74.07
5023,0.0332,0,32.6
5024,0.1747,0,46.95
5025,0.2926,0,48.85
5026,0.3854,0,105.12
5027,0.4568,0,105.12
5028,0.4712,0,105.12
5029,0.4664,0,105.12
5030,0.5758,0,105.12
5031,0.3979,0,104.4
5032,0.3435,0,104.4
5033,0.2533,0,104.4
5034,0.1416,0,105.12
5035,0.037,0,104
5036,0,0,48.36
5037,0,0,48.22
5038,0,0,48.36
5039,0,0,49.57
5040,0,0,48.22
5041,0,0,32.6
5042,0,0,30.29
5043,0,0,30.01
5044,0,0,27.42
5045,0,0,30.29
5046,0.0006,0,30.29
5047,0.0743,0,32.6
5048,0.2155,0,46.95
5049,0.3828,0,49.38
5050,0.5145,0,120.58
5051,0.6114,0,120.58
5052,0.6382,0,120.58
5053,0.6077,0,120.58
5054,0.6255,0,49.38
