T,solar,wind,price
4667,0.4513,0.157932818,82.77
4668,0.4954,0.086081825,87.29
4669,0.5444,0.061497808,106.49
4670,0.5906,0.080503285,87.29
4671,0.5663,0.12262772,85.1
4672,0.463,0.05908297,64.08
4673,0.3344,0.060615432,64.08
4674,0.1675,0.10179241,94.83
4675,0.0696,0.106257804,85.47
4676,0.0264,0.158995539,85.47
4677,0,0.193694279,85.1
4678,0,0.336901158,85.1
4679,0,0.417851448,85.1
4680,0,0.382728875,71.15
4681,0,0.311964035,60.88
4682,0,0.372542143,60.88
4683,0,0.345125735,60.88
4684,0,0.174158067,60.6
4685,0,0.133626163,60.6
4686,0.1152,0.175986752,59.96
4687,0.0873,0.270207316,30.49
4688,0.2188,0.067989402,46.04
4689,0.361,0.002678263,48.04
4690,0.4632,0.002921102,66.14
4691,0.5972,0.005768502,66.24
4692,0.464,0.025790602,66.24
4693,0.4484,0.083233826,87.3
4694,0.4266,0.146679327,85.07
4695,0.4012,0.264722854,71.08
4696,0.3295,0.271960229,66.24
4697,0.2302,0.200801462,77.66
4698,0.1164,0.183507621,91.06
4699,0.0125,0.10289672,90.15
4700,0,0.330625206,90.15
4701,0,0.304564148,85.16
4702,0,0.149596244,70.82
4703,0,0.086167753,80.85
4704,0,0.040918395,64.24
4705,0,0.066019118,49.41
4706,0,0.198731586,48.2
4707,0,0.22228682,48.2
4708,0,0.269020945,48.2
4709,0,0.338626444,48.2
4710,0.0316,0.329733253,49.41
4711,0.0805,0.142758727,47.29
4712,0.2149,0.309967369,59.55
4713,0.3659,0.22771126,66.31
4714,0.4898,0.105750352,66.44
4715,0.5831,0.306384861,66.54
4716,0.6085,0.308015108,66.54
4717,0.5999,0.555920124,66.54
4718,0.5772,0.40271455,66.54
4719,0.5188,0.4744156,66.54
4720,0.4201,0.448099613,66.44
4721,0.3017,0.324053347,66.54
4722,0.1691,0.638685226,66.54
4723,0.0705,0.331537277,66.54
4724,0,0.301580161,66.54
4725,0,0.179259643,65.98
4726,0,0.331651002,65.98
4727,0,0.218752727,66.54
4728,0,0.247766033,64.64
4729,0,0.280310601,47.29
4730,0,0.603805244,45.25
4731,0,0.741859972,44.01
4732,0,0.44207269,44.01
4733,0,0.534612,44.01
4734,0.0259,0.587511122,44.01
4735,0.096,0.48241505,30.38
4736,0.2133,0.226682097,45.79
4737,0.3624,0.376575917,48.5
4738,0.4795,0.272142261,48.5
4739,0.5633,0.132447034,51.66
4740,0.5708,0.091180928,48.5
4741,0.534,0.420845181,116.4
4742,0.5641,0.543866694,116.4
4743,0.5537,0.943579316,116.4
4744,0.457,0.83001256,116.22
4745,0.3439,0.698711514,116.4
4746,0.1642,0.536995411,116.4
4747,0.0638,0.770702124,48.44
4748,0,0.569594324,48.5
4749,0,0.668922722,48.44
4750,0,0.759383678,47.77
4751,0,0.672967851,48.3
4752,0,0.861851215,47.77
4753,0,0.904103041,40.02
4754,0,0.948453426,33.95
4755,0,0.924273491,31.63
4756,0,0.598329663,30.38
4757,0,0.679739118,30.38
4758,0.0054,0.726229846,30.38
4759,0.0826,0.374634266,33.76
4760,0.2036,0.286880225,46.03
4761,0.3215,0.330193251,48.23
4762,0.4199,0.128418282,93.6
4763,0.5034,0.290965378,93.6
4764,0.5322,0.178795844,93.6
4765,0.5403,0.330005288,93.6
4766,0.4716,0.362643749,93.54
4767,0.3179,0.640228391,93.54
4768,0.1481,0.531164765,93.54
4769,0.1209,0.329949379,93.54
4770,0.1182,0.386095732,93.6
4771,0.0209,0.423034161,93.6
4772,0,0.450478375,93.6
4773,0,0.57635653,48.23
4774,0,0.720451176,47.91
4775,0,0.523391306,47.97
4776,0,0.655831814,47.91
4777,0,0.588717222,40.41
4778,0,0.227098763,30.38
4779,0,0.17481938,30.38
4780,0,0.272776425,30.11
4781,0,0.168066531,30.11
4782,0.0124,0.131873012,30.11
4783,0.0858,0.11483182,41.12
4784,0.1993,0.039083671,55.94
4785,0.3012,0.015605348,59.91
4786,0.4181,0.005083221,58.98
4787,0.5171,0.026523871,69.91
4788,0.5313,0.037933312,69.91
4789,0.5773,0.07878951,69.91
4790,0.5196,0.151713207,69.91
4791,0.4946,0.159514621,68.24
4792,0.4443,0.166231588,58.82
4793,0.3279,0.237598807,64.57
4794,0.1745,0.299556315,62.44
4795,0.071,0.470466763,68.2
4796,0.0002,0.258484989,68.21
4797,0,0.510530412,71.14
4798,0,0.002039773,61.47
4799,0,0.227039397,63.02
4800,0,0.21608673,59.77
4801,0,0.400255084,41.12
4802,0,0.521532774,41.12
4803,0,0.458882213,40.05
4804,0,0.451008141,39.77
4805,0,0.491534829,39.77
4806,0.0042,0.467617095,39.77
4807,0.0398,0.100013167,40.95
4808,0.1349,0.025949452,46.44
4809,0.246,0.009271344,60.8
4810,0.3214,0.00585303,74.5
4811,0.3781,0.008102837,79.07
4812,0.4205,0.011761335,76.48
4813,0.4431,0.016859254,79.07
4814,0.4225,0.014383033,71.86
4815,0.4012,0.013123969,60.06
4816,0.3611,0.024976533,45.38
4817,0.2682,0.04874368,48.54
4818,0.1522,0.067713812,60.06
4819,0.0493,0.00194676,60.06
4820,0.0035,0.243894607,68.73
4821,0,0.43423447,66.92
4822,0,0.269676387,68.74
4823,0,0.308281243,70.06
4824,0,0.154390037,61.09
4825,0,0.017501773,45.38
4826,0,0.015170611,44.35
4827,0,0.023492908,44.35
4828,0,0.051520996,44.35
4829,0,0.223330855,44.35
4830,0.0958,0.241920054,44.35
4831,0.085,0.171876311,54.8
4832,0.2209,0.001826935,55.59
4833,0.3936,0.013653222,56.83
4834,0.5269,0.025165366,71.25
4835,0.6269,0.030590979,71.36
4836,0.6626,0.034232326,81.3
4837,0.6526,0.04123871,80.9
4838,0.6325,0.053907212,72.84
4839,0.5865,0.053079225,71.25
4840,0.4871,0.074169755,58.12
4841,0.35,0.094135061,58.59
4842,0.1748,0.228436068,59.77
4843,0.0721,0.482882708,71.25
4844,0.0038,0.473664314,71.25
4845,0,0.850350022,71.25
4846,0,0.730587542,71.25
4847,0,0.574664116,71.36
4848,0,0.486055911,71.25
4849,0,0.493424475,56.83
4850,0,0.554639995,55.08
4851,0,0.022347625,55.08
4852,0,0.018881368,55.08
4853,0,0.01442062,55.08
4854,0.1493,0.019700399,55.08
4855,0.0807,0.016209207,32.33
4856,0.2201,0.100405432,48.94
4857,0.3898,0.012201681,48.98
4858,0.5143,0.00949485,90.61
4859,0.6101,0.002262434,90.61
4860,0.6395,0.014513246,90.61
4861,0.6368,0.067400068,116.33
4862,0.6288,0.1390104,90.61
4863,0.5833,0.269864947,88.19
4864,0.478,0.310260683,88.78
4865,0.345,0.486755341,89.11
4866,0.1708,0.549155653,117.77
4867,0.0667,0.631044269,90.61
4868,0,0.414786339,49.54
4869,0,0.727302015,48.72
4870,0,0.83818835,49.37
4871,0,0.794625223,49.77
4872,0,0.820741951,48.72
4873,0,0.738538444,36.02
4874,0,0.770587742,32.33
4875,0,0.70263207,30.57
4876,0,0.646381199,30.57
4877,0,0.586845875,30.57
4878,0.0009,0.30252862,31.26
4879,0.0705,0.128431991,36.02
4880,0.1883,0.016902862,48.56
4881,0.2657,0.009028871,93.79
4882,0.3542,0.01866756,95.81
4883,0.4061,0.080678217,95.81
4884,0.451,0.244285077,95.81
4885,0.5063,0.258151799,95.81
4886,0.5355,0.330182612,95.81
4887,0.5429,0.49361068,93.79
4888,0.4437,0.46395123,93.79
4889,0.2909,0.59548676,93.79
4890,0.1575,0.51181227,95.81
4891,0.0422,0.397334397,93.46
4892,0,0.276570857,49.11
4893,0,0.545770884,48.6
4894,0,0.81570828,49.11
4895,0,0.658194661,49.11
4896,0,0.616171062,48.6
4897,0,0.277073294,46.43
4898,0,0.46792075,32.33
4899,0,0.42154187,30.57
4900,0,0.332238108,30.57
4901,0,0.453854948,30.57
4902,0,0.320079714,30.57
4903,0.0696,0.430400163,40.41
4904,0.2025,0.242533177,55
4905,0.3519,0.35447067,68.6
4906,0.4108,0.181891933,68.6
4907,0.4738,0.53461194,68.6
4908,0.5385,0.553782165,67.37
4909,0.5878,0.572003007,66.4
4910,0.5818,0.784709632,58.2
4911,0.4739,0.940660059,55
4912,0.3739,0.942701101,59.17
4913,0.294,0.808942735,62.63
4914,0.1633,0.806119323,67.37
4915,0.0589,0.824630201,66.93
4916,0,0.818707645,60
4917,0,0.877373099,55
4918,0,0.922973037,67.37
4919,0,0.839405954,67.37
4920,0,0.819250226,65.16
4921,0,0.842379451,40.41
4922,0,0.895493627,40.41
4923,0,0.805459857,40.41
4924,0,0.672666788,39.21
4925,0,0.849151015,40.41
4926,0.125,0.883198857,40.41
4927,0.0777,0.567263186,43.83
4928,0.2219,0.429694653,49.38
4929,0.3995,0.730511427,74.01
4930,0.5319,0.864821613,89.9
4931,0.6343,0.868807077,97.97
4932,0.6663,0.835792184,97.97
4933,0.6765,0.759245872,97.97
4934,0.6227,0.617958128,97.97
4935,0.6104,0.562941849,97.58
4936,0.4944,0.462577611,68.22
4937,0.3509,0.446109086,74.01
4938,0.1694,0.443038702,74.01
4939,0.0685,0.161577567,74.01
4940,0,0.121416479,74.01
4941,0,0.077009179,51.81
4942,0,0.07619226,51.81
4943,0,0.086231366,51.81
4944,0,0.089803323,49.95
4945,0,0.054025549,48.78
4946,0,0.079559065,47.08
4947,0,0.139392138,32.25
4948,0,0.223946691,32.25
4949,0,0.139125615,32.25
4950,0.002,0.138627335,32.25
4951,0.0439,0.146796033,46.93
4952,0.1485,0.145073399,62.76
4953,0.2769,0.131946236,81.94
4954,0.3301,0.1748631,82.84
4955,0.3681,0.165689543,80.06
4956,0.3924,0.111064464,82.32
4957,0.4272,0.166239321,82.2
4958,0.4446,0.174502492,82.17
4959,0.4271,0.119996376,80.36
4960,0.3544,0.13001734,74.77
4961,0.2766,0.104805917,72.83
4962,0.1366,0.116086766,72.8
4963,0.0193,0.06693057,72.61
4964,0,0.113320425,70.03
4965,0,0.240485549,70.31
4966,0,0.364777058,69.66
4967,0,0.167017907,70.46
4968,0,0.15286392,63.17
4969,0,0.162879214,61.46
4970,0,0.221426442,47.61
4971,0,0.195245266,43.48
4972,0,0.126819074,43.48
4973,0,0.065985784,41.73
4974,0,0.072548963,41.73
4975,0.039,0.053847943,39.81
4976,0.1519,0.029997408,41.73
4977,0.2595,0.002795102,58.96
4978,0.3365,0.003305664,67.68
4979,0.4107,0.002698944,67.59
4980,0.4512,0.003833863,67.4
4981,0.4759,0.039652362,67.37
4982,0.4776,0.021288734,67.3
4983,0.3957,0.042603537,63.12
4984,0.3695,0.038945761,58.96
4985,0.2665,0.028701656,58.96
4986,0.1424,0.03214081,67.4
4987,0.0366,0.143951938,67.04
4988,0,0.143295363,67.04
4989,0,0.176604182,59.5
4990,0,0.198439181,67.04
4991,0,0.359209269,67.04
4992,0,0.35514456,67.04
4993,0,0.203780696,63.79
4994,0,0.161579594,53.96
4995,0,0.122892007,43.95
4996,0,0.080876909,43.95
4997,0,0.068118513,42.36
4998,0,0.022384312,43.95
4999,0.0759,0.020809479,32.6
5000,0.1942,0.000392682,33.5
5001,0.3388,0.000501102,46.63
5002,0.4434,0.006111708,92.84
5003,0.5172,0.005960941,92.84
5004,0.4947,0.02177399,92.84
5005,0.4841,0.016676595,92.84
5006,0.4469,0.02678364,92.84
5007,0.3442,0.095646515,92.84
5008,0.2529,0.170850307,91.62
5009,0.1595,0.053808969,92.05
5010,0.0649,0.023640428,92.84
5011,0.0001,0.069068789,92.84
5012,0,0.202703357,92.84
5013,0,0.166000903,91.62
5014,0,0.093580425,92.84
5015,0,0.088386253,92.84
5016,0,0.113923371,91.62
5017,0,0.094986938,76.37
5018,0,0.127463281,71.76
5019,0,0.163951665,74.07
5020,0,0.21594511,74.07
5021,0,0.159567267,74.07
5022,0,0.054172184,74.07
5023,0.0332,0.032365628,32.6
5024,0.1747,0.007005625,46.95
5025,0.2926,0.008259251,48.85
5026,0.3854,0.011123013,105.12
5027,0.4568,0.019695625,105.12
5028,0.4712,0.041679472,105.12
5029,0.4664,0.050001118,105.12
5030,0.5758,0.039437555,105.12
5031,0.3979,0.05666399,104.4
5032,0.3435,0.048673466,104.4
5033,0.2533,0.020290073,104.4
5034,0.1416,0.036882337,105.12
5035,0.037,0.046385288,104
5036,0,0.025997929,48.36
5037,0,0.018877581,48.22
5038,0,0.074524105,48.36
5039,0,0.065120146,49.57
5040,0,0.000568886,48.22
5041,0,0.020197429,32.6
5042,0,0.009466507,30.29
5043,0,0.001033041,30.01
5044,0,0.022851607,27.42
5045,0,0.024971258,30.29
5046,0.0006,0.029738523,30.29
5047,0.0743,0.014427024,32.6
5048,0.2155,0.002566995,46.95
5049,0.3828,0.000958665,49.38
5050,0.5145,0,120.58
5051,0.6114,0.003070144,120.58
5052,0.6382,0.006397831,120.58
5053,0.6077,0.067162856,120.58
5054,0.6255,0.014009891,49.38
5055,0.584,0.06104511,49.28
5056,0.4761,0.155620545,49.28
5057,0.3395,0.330690414,49.28
5058,0.168,0.349887937,49.38
5059,0.0586,0.502367556,49.17
5060,0,0.071041599,49.08
5061,0,0.046079617,49.08
5062,0,0.460916191,49.38
5063,0,0.339356333,49.38
5064,0,0.513841987,49.08
5065,0,0.419011384,46.95
5066,0,0.292943299,32.6
5067,0,0.183073029,32.6
5068,0,0.27640897,32.6
5069,0,0.295211256,32.6
5070,0,0.23877351,32.6
5071,0.078,0.289629996,33.42
5072,0.1981,0.033914465,48.41
5073,0.3184,0.021682797,112.45
5074,0.4295,0.039954104,112.45
5075,0.5029,0.122861043,112.45
5076,0.5136,0.224781841,112.45
5077,0.5054,0.340131223,112.45
5078,0.4654,0.259911835,112.45
5079,0.3574,0.23844263,49.48
5080,0.2901,0.26425916,48.41
5081,0.1878,0.280435681,48.41
5082,0.0768,0.358511209,49.48
5083,0.005,0.415108681,49.13
5084,0,0.165087253,48.68
5085,0,0.033944249,46.93
5086,0,0.027121484,46.93
5087,0,0.032200892,48.68
5088,0,0.084785648,49.13
5089,0,0.067750126,32.54
5090,0,0.067596138,29.97
5091,0,0.021507733,29.97
5092,0,0.009752375,29.97
5093,0,0.039541855,25.03
5094,0,0.020418584,30.33
5095,0.071,0.012353014,32.57
5096,0.2055,0.002746195,48.25
5097,0.3566,0.005363245,98.48
5098,0.4565,0.006526411,98.48
5099,0.5028,0.041702118,98.66
5100,0.5223,0.014704306,98.86
5101,0.5359,0.046749365,98.48
5102,0.507,0.054902148,98.48
5103,0.4455,0.105826683,97.39
5104,0.3584,0.110868618,97.39
5105,0.2457,0.152516618,97.39
5106,0.1507,0.471300602,98.48
5107,0.0369,0.477187693,48.91
5108,0,0.53750962,48.91
5109,0,0.372338384,32.75
5110,0,0.298961699,32.75
5111,0,0.245764732,32.75
5112,0,0.358841419,32.75
5113,0,0.257534117,30.07
5114,0,0.309840173,25.03
5115,0,0.147013009,23.06
5116,0,0.11839208,25.03
5117,0,0.088332079,25.03
5118,0,0.04392343,25.03
5119,0.0634,0.01223818,45.53
5120,0.1998,0.023862667,46.89
5121,0.3594,0.002184835,61.7
5122,0.4807,0.002271217,67.36
5123,0.5724,0.007709014,68.09
5124,0.5843,0.046687797,77.38
5125,0.6006,0.120771192,72.49
5126,0.5989,0.078650691,71.35
5127,0.5624,0.137721717,66.15
5128,0.4613,0.171238959,45.53
5129,0.3293,0.257485121,45.53
5130,0.1622,0.346794784,67.94
5131,0.0508,0.196235657,64.55
5132,0,0.132480115,45.53
5133,0,0.095272109,45.53
5134,0,0.21240817,48.15
5135,0,0.163431272,48.15
5136,0,0.156307191,32.34
5137,0,0.325464964,32.34
5138,0,0.325431585,29.95
5139,0,0.336254627,29.95
5140,0,0.455584288,29.68
5141,0,0.575829148,29.68
5142,0,0.532094121,27.02
5143,0.073,0.278767914,32.17
5144,0.2057,0.123714261,32.17
5145,0.3553,0.018157121,32.54
5146,0.4562,0.048947532,67.67
5147,0.4998,0.08324258,79.73
5148,0.5687,0.096392959,79.73
5149,0.5299,0.216398492,65.39
5150,0.5972,0.083879843,65.03
5151,0.564,0.106405534,65.03
5152,0.4604,0.141268373,65.03
5153,0.3121,0.203122258,65.39
5154,0.1584,0.242043108,79.73
5155,0.0394,0.165927202,114.29
5156,0,0.310193837,79.73
5157,0,0.467094541,79.73
5158,0,0.417840689,82.65
5159,0,0.625258744,118.79
5160,0,0.53242892,65.94
5161,0,0.185649037,65.03
5162,0,0.166912556,62.76
5163,0,0.164871648,58.59
5164,0,0.147087827,58.59
5165,0,0.094698071,58.59
5166,0,0.09938664,65.03
5167,0.0648,0.097551055,32.39
5168,0.204,0.045637567,32.39
5169,0.365,0.019757899,46.5
5170,0.4921,0.012285512,46.5
5171,0.5866,0.036809977,50.55
5172,0.607,0.080685504,100.19
5173,0.6048,0.186052233,100.19
5174,0.5919,0.224707812,100.19
5175,0.5448,0.273608088,100.19
5176,0.4365,0.252656788,100.19
5177,0.2947,0.307524681,100.19
5178,0.136,0.183552042,100.19
5179,0.0379,0.275318682,100.19
5180,0,0.119393237,100.19
5181,0,0.220759913,96.11
5182,0,0.342562228,96.11
5183,0,0.409025609,50.55
5184,0,0.414004862,46.47
5185,0,0.50363493,32.39
5186,0,0.422825962,29.63
5187,0,0.447464645,29.36
5188,0,0.260767996,29.36
5189,0,0.390723467,25.73
5190,0,0.494361609,28.69
5191,0.0634,0.298513919,32.39
5192,0.1953,0.063333377,35.3
5193,0.3401,0.23710078,47.44
5194,0.4563,0.355088562,76.8
5195,0.5382,0.700886786,84.6
5196,0.5595,0.716487646,78.36
5197,0.5479,0.870358706,78.36
5198,0.5425,0.87018764,77.22
5199,0.4874,0.946130037,76.8
5200,0.3436,0.988566279,76.8
5201,0.2091,0.899245739,76.8
5202,0.0838,0.863482356,97.78
5203,0.0077,0.761854887,96.87
5204,0,0.767868817,76.29
5205,0,0.763257265,76.29
5206,0,0.848246574,77.47
5207,0,0.815848827,92.24
5208,0,0.683200955,76.29
5209,0,0.614017427,54.4
5210,0,0.595252097,51.64
5211,0,0.579413474,47.99
5212,0,0.644298792,51.37
5213,0,0.639995754,49.24
5214,0,0.52055037,54.4
5215,0.0532,0.425003618,47.39
5216,0.1963,0.233469456,50.95
5217,0.3625,0.176575705,53.46
5218,0.5001,0.383578598,75.93
5219,0.5954,0.318500638,75.93
5220,0.6276,0.324729234,83.02
5221,0.6399,0.330873638,86.33
5222,0.6237,0.464974791,87.12
5223,0.5738,0.313347578,75.9
5224,0.436,0.333733678,79.98
5225,0.335,0.276524663,78.69
5226,0.1634,0.29196763,86.72
5227,0.0531,0.164438337,85.16
5228,0,0.170531303,73.22
5229,0,0.064466998,73.89
5230,0,0.158149377,79.77
5231,0,0.085629024,74.4
5232,0,0.114095062,51.03
5233,0,0.148261577,49.82
5234,0,0.1236002,46.79
5235,0,0.091526181,46.79
5236,0,0.134679243,46.79
5237,0,0.180604696,43.41
5238,0,0.141267836,49.82
5239,0.0746,0.042453215,40.13
5240,0.2162,0.002546078,49.15
5241,0.3836,0.000120877,49.15
5242,0.5163,0.000161457,85.17
5243,0.6003,0.001443563,87.68
5244,0.5951,0.0073655,115.34
5245,0.5868,0.018177116,117.32
5246,0.5494,0.078697927,117.32
5247,0.4993,0.106790863,85.17
5248,0.4083,0.108656168,85.17
5249,0.2849,0.143654421,87.68
5250,0.1536,0.183704808,117.32
5251,0.0439,0.147392884,87.68
5252,0,0.145578876,49.49
5253,0,0.30496031,48.55
5254,0,0.413344085,48.55
5255,0,0.280601114,49.49
5256,0,0.215756044,48.55
5257,0,0.21677579,40.05
5258,0,0.210527152,32.68
5259,0,0.263642132,30.19
5260,0,0.409428358,29.55
5261,0,0.360254019,29.29
5262,0.0006,0.393584907,32.68
5263,0.082,0.379556,47.6
5264,0.2113,0.098089196,69.43
5265,0.3761,1.74E-05,77.42
5266,0.4866,3.37E-05,83.34
5267,0.5673,0.005480259,70.13
5268,0.5762,0.00280679,70.13
5269,0.5534,0.023303319,72.11
5270,0.4949,0.075780429,68.72
5271,0.4754,0.134860903,63.39
5272,0.3653,0.152606845,67.5
5273,0.2285,0.101290405,68.72
5274,0.1159,0.115672298,71.66
5275,0.0169,0.148369193,69.66
5276,0,0.34921813,69.13
5277,0,0.310955316,69.13
5278,0,0.43248713,69.13
5279,0,0.441556424,47.6
5280,0,0.341230869,44.28
5281,0,0.184125423,44.01
5282,0,0.290180862,44.01
5283,0,0.24544318,36.18
5284,0,0.157272428,34.95
5285,0,0.141852975,34.95
5286,0.0001,0.102367923,40.94
5287,0.061,0.086054087,42.93
5288,0.2043,0.002255384,59.09
5289,0.3621,0,60.74
5290,0.4936,0,67.14
5291,0.5907,0.00241261,68.03
5292,0.6045,0.010564745,67.85
5293,0.5941,0.023083784,67.85
5294,0.5648,0.087866187,66.88
5295,0.4976,0.099404767,62.79
5296,0.3895,0.185450256,61.83
5297,0.2854,0.207877219,61.83
5298,0.1313,0.192502275,66.07
5299,0.0271,0.305490136,66.65
5300,0,0.497039318,64.97
5301,0,0.407218903,60.6
5302,0,0.382501274,64.19
5303,0,0.421244681,62.8
5304,0,0.331321448,58.24
5305,0,0.366399169,49.87
5306,0,0.330091685,43.31
5307,0,0.252532154,42.93
5308,0,0.08002843,42.93
5309,0,0.071729526,40.86
5310,0,0.071917936,42.9
5311,0.0422,0.023848018,46.65
5312,0.1847,0.005796907,46.65
5313,0.3168,0.013304271,62.87
5314,0.3829,0.04765892,65.33
5315,0.4342,0.115138203,66.53
5316,0.4222,0.216527298,67.53
5317,0.4114,0.194651663,65.33
5318,0.3293,0.437864065,65.33
5319,0.2521,0.365733266,64.8
5320,0.1593,0.174897939,57.25
5321,0.044,0.289719731,56.34
5322,0.0091,0.509576976,59.64
5323,0.001,0.78080374,59.69
5324,0,0.439931542,56.92
5325,0,0.232544929,55.25
5326,0,0.3473894,55.25
5327,0,0.328236639,55.25
5328,0,0.123186909,53.62
5329,0,0.053227138,48
5330,0,0.019588914,34.16
5331,0,0.021772739,32.8
5332,0,0.028680565,29.16
5333,0,0.01869032,29.15
5334,0,0.004345242,27
5335,0.0441,0.00226355,29.28
5336,0.1477,0.002968594,32.38
5337,0.2796,0.003299074,32.38
5338,0.3944,0.005600385,83.71
5339,0.4159,0.025828203,97.62
5340,0.4386,0.043013647,97.62
5341,0.4434,0.085364312,97.62
5342,0.4229,0.126406804,97.62
5343,0.4106,0.054286491,97.62
5344,0.3777,0.086871766,82.36
5345,0.2557,0.13245137,82.36
5346,0.1227,0.109962545,82.36
5347,0.0057,0.212259635,82.36
5348,0,0.133850962,82.36
5349,0,0.284277081,82.36
5350,0,0.19823508,97.62
5351,0,0.11969474,97.62
5352,0,0.210018337,94.37
5353,0,0.202210009,82.36
5354,0,0.187322512,79.26
5355,0,0.230713755,78.99
5356,0,0.215487063,78.99
5357,0,0.247763634,78.99
5358,0,0.244971737,76.48
5359,0.013,0.294696927,32.38
5360,0.0891,0.169457257,48.03
5361,0.1723,0.017500915,48.81
5362,0.2662,0.004448409,92.34
5363,0.4019,0.011661014,92.34
5364,0.4251,0.042652972,92.34
5365,0.4526,0.065893725,92.34
5366,0.4659,0.165514499,91.57
5367,0.4813,0.175729275,91.57
5368,0.4189,0.184442788,81.46
5369,0.2917,0.199763432,91.57
5370,0.1482,0.129865631,92.34
5371,0.0278,0.062279493,92.34
5372,0,0.112238154,82.38
5373,0,0.135430187,78.98
5374,0,0.35756889,92.34
5375,0,0.40813598,82.05
5376,0,0.324370742,75.18
5377,0,0.149481326,64.56
5378,0,0.142831594,58.89
5379,0,0.104992136,58.89
5380,0,0.184684843,55.4
5381,0,0.277882963,55.4
5382,0,0.226990446,58.89
5383,0.0607,0.166194454,32.38
5384,0.2141,0.04530162,47.59
5385,0.3901,0.075569786,48.84
5386,0.5228,0.211754784,105.95
5387,0.616,0.096099004,105.95
5388,0.6086,0.146889195,105.95
5389,0.6019,0.186275676,105.95
5390,0.5902,0.125072449,105.95
5391,0.5524,0.133438021,105.95
5392,0.4566,0.119864702,105.95
5393,0.323,0.097947784,105.95
5394,0.1535,0.181387663,105.95
5395,0.0356,0.190807998,51.7
5396,0,0.452798069,51.7
5397,0,0.42438218,48.84
5398,0,0.330457926,49.59
5399,0,0.161581874,48.84
5400,0,0.353107184,47.31
5401,0,0.36588037,32.38
5402,0,0.351759702,32.38
5403,0,0.18087396,31.58
5404,0,0.141634524,29.01
5405,0,0.061722793,31.58
5406,0,0.040727407,29.28
5407,0.0611,0.018731862,36.08
5408,0.21,0.051262826,48.04
5409,0.3548,0.013734648,49
5410,0.4601,0.018533172,67.2
5411,0.4822,0.00482654,63.75
5412,0.4699,0.019456945,64.26
5413,0.4759,0.08005099,69.67
5414,0.4362,0.142731816,69.67
5415,0.4222,0.172467887,69.07
5416,0.3806,0.167154297,64.78
5417,0.2804,0.131049246,69.67
5418,0.1386,0.132372618,69.67
5419,0.0172,0.136717796,60.37
5420,0,0.198281154,57.9
5421,0,0.137485176,49.07
5422,0,0.104898237,51.54
5423,0,0.092230879,48.28
5424,0,0.208017707,40.27
5425,0,0.312903255,32.42
5426,0,0.355376035,29.36
5427,0,0.341328919,26.71
5428,0,0.173356667,26.71
5429,0,0.111482903,26.71
5430,0,0.115299486,26.71
5431,0.0146,0.106104016,45.26
5432,0.077,0.146542951,53.14
5433,0.2238,0.27839607,65.74
5434,0.3855,0.186963484,66.67
5435,0.542,0.0463285,66.67
5436,0.6033,0.060938679,66.67
5437,0.5714,0.011774694,66.67
5438,0.5218,0.020161707,66.23
5439,0.4491,0.052845672,65.74
5440,0.3049,0.061190482,65.74
5441,0.173,0.052118592,66.23
5442,0.07,0.039835989,71.7
5443,0,0.026132254,77.52
5444,0,0.047484826,65.98
5445,0,0.122943424,65.58
5446,0,0.099515297,65.98
5447,0,0.116646603,65.58
5448,0,0.300391167,59.39
5449,0,0.248312771,47.27
5450,0,0.23103644,42.67
5451,0,0.235095993,42.41
5452,0,0.196336851,42.41
5453,0,0.13673909,42.41
5454,0,0.186635658,42.41
5455,0.0398,0.12106365,35.25
5456,0.1486,0.152915493,48.38
5457,0.3517,0.270072132,49.61
5458,0.4887,0.137262881,100.07
5459,0.5906,0.163957983,100.07
5460,0.6156,0.329443038,100.07
5461,0.6173,0.275402367,107.23
5462,0.611,0.247446328,100.07
5463,0.576,0.35593769,99.33
5464,0.4732,0.436780334,99.33
5465,0.3345,0.336173832,99.33
5466,0.1517,0.24281922,100.07
5467,0.035,0.480043411,49.11
5468,0,0.363274783,48.61
5469,0,0.410698712,49.42
5470,0,0.385848314,50.35
5471,0,0.305099726,47.95
5472,0,0.488200903,47.95
5473,0,0.366737992,39
5474,0,0.328568071,29.57
5475,0,0.340783209,29.57
5476,0,0.315259963,29.3
5477,0,0.317716748,26.71
5478,0,0.241700351,26.71
5479,0.061,0.298017234,26.21
5480,0.2197,0.056925505,19.99
5481,0.3925,0.0100007,53.12
5482,0.5212,0.002056094,54.32
5483,0.6171,0.040628798,69.13
5484,0.6261,0.137523457,69.13
5485,0.6266,0.251491964,59.38
5486,0.6131,0.387796283,59.38
5487,0.5703,0.575788379,56.47
5488,0.4571,0.701447666,56.47
5489,0.3151,0.708019495,56.47
5490,0.1411,0.445410132,59.38
5491,0.0169,0.386420488,111.51
5492,0,0.748086274,111.51
5493,0,0.621419072,111.51
5494,0,0.533993185,122.71
5495,0,0.40915972,122.71
5496,0,0.346446127,95.79
5497,0,0.429243594,84.59
5498,0,0.365041852,81.68
5499,0,0.28933385,81.68
5500,0,0.241131619,81.68
5501,0,0.275374413,81.41
5502,0,0.176746994,81.14
5503,0.0082,0.163548708,35.24
5504,0.1013,0.215921164,35.42
5505,0.2049,0.214884758,53.86
5506,0.3041,0.136055589,56.4
5507,0.3733,0.029015737,68.27
5508,0.4135,0.029302053,72.13
